主要建材_cat,主要用途_cat,交易年月日_date,備註,全移轉_bin,單價每平方公尺,土地_num,土地移轉總面積平方公尺,建物_num,建物型態_cat,建物現況格局-廳,建物現況格局-房,建物現況格局-衛,建物現況格局-隔間_bin,建物移轉總面積平方公尺,建築完成年月_date,有無管理組織_bin,移轉層次_num,總價元,總樓層數_num,車位_num,車位移轉總面積平方公尺,車位總價元,車位類別_cat,都市土地使用分區_cat,鄉鎮市區_cat
12,2,2016-01-19,毛胚屋,0,240004.0,2,35.31,1,1,0,0,0,0,416.66,2014-08-27,1,19,100000000,23,3,0.0,0,1,3,4
12,2,2016-02-01,,0,116783.0,1,19.0,1,9,0,5,3,1,149.85,1979-12-15,1,4,17500000,9,0,0.0,0,0,3,1
12,2,2015-12-31,,0,216027.0,2,38.25,1,3,2,3,1,1,97.21,1976-10-20,0,4,21000000,4,0,0.0,0,0,1,2
12,2,2016-01-27,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。,0,90801.0,2,32.42,1,9,2,3,2,1,192.73,2014-03-14,1,5,17500000,7,1,26.69,0,1,1,10
12,9,2016-01-17,含增建或未登記建物。,0,170661.0,1,27.46,1,1,2,2,1,1,123.93,1999-01-19,1,12,21150000,16,0,0.0,0,0,1,10
12,2,2016-01-16,,0,126344.0,3,35.22,1,5,1,1,1,1,53.03,2003-09-22,1,2,6700000,14,0,0.0,0,0,1,10
12,2,2016-01-07,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。車位面積無法概算。,0,125975.0,1,50.26,1,1,2,3,2,1,188.53,1990-08-13,1,"8,9",23750000,11,1,0.0,0,1,1,10
12,2,2016-01-31,親友、員工或其他特殊關係間之交易。,0,56795.0,6,13.42,1,1,2,3,1,1,98.91,1977-06-09,0,8,5617628,11,0,0.0,0,0,2,8
12,2,2015-12-21,,0,135407.0,2,28.76,1,1,2,3,2,1,149.18,1997-04-15,1,2,20200000,12,0,0.0,0,0,1,12
12,2,2016-01-21,價格含增建。,0,151933.0,2,16.13,1,1,2,2,2,1,152.91,2006-10-16,1,2,23232000,13,1,40.38,0,1,3,8
1,2,2016-01-25,兩人合購含增建或未登記建物。,0,163771.0,1,59.5,1,3,0,10,10,1,95.56,1969-01-23,0,"3,4",15650000,4,0,0.0,0,0,3,8
12,2,2016-02-29,,0,124246.0,3,2.99,1,5,0,1,1,1,28.17,1981-04-10,1,7,3500000,11,0,0.0,0,0,3,12
12,2,2016-02-02,,0,147059.0,1,16.78,1,1,1,2,1,1,59.84,,1,7,8800000,12,0,0.0,0,0,1,12
1,2,2016-01-13,,1,102041.0,2,62.0,1,12,2,4,2,1,86.24,,0,,8800000,2,0,0.0,0,0,1,12
12,2,2016-01-15,親友、員工或其他特殊關係間之交易。,0,185435.0,1,5.72,1,1,1,1,1,1,59.32,2005-01-31,0,12,11000000,14,0,0.0,0,0,3,12
12,2,2016-01-27,(包含)公共設施保留地之交易。,0,136104.0,2,13.32,1,1,2,4,2,1,152.09,1993-04-15,0,9,20700000,11,0,0.0,0,0,3,12
12,2,2016-01-02,,0,186038.0,1,8.99,1,1,1,2,1,1,110.73,2014-08-05,1,4,20600000,19,1,14.94,0,3,3,12
12,2,2016-01-18,二親等之間買賣,0,73155.0,2,23.78,1,9,2,4,2,1,135.33,1981-08-24,1,6,9900000,7,0,0.0,0,0,3,10
12,0,2015-12-22,此案為二親等買賣,0,122699.0,2,35.32,1,3,2,4,2,1,97.8,,0,1,12000000,4,0,0.0,0,0,3,10
12,9,2016-01-29,,0,121899.0,1,29.84,1,5,1,1,1,1,46.76,1983-09-16,1,4,5700000,12,0,0.0,0,0,1,10
12,2,2016-03-02,,0,137008.0,1,47.3,1,9,2,3,2,1,124.08,1998-05-06,0,2,17000000,10,0,0.0,0,0,1,4
12,1,2016-02-15,,0,167546.0,1,7.24,1,9,0,1,1,1,37.9,1977-10-28,1,3,6350000,6,0,0.0,0,0,3,1
12,2,2016-02-29,,0,187775.0,1,10.82,1,1,1,1,1,1,50.06,2007-07-02,1,3,9400000,11,0,0.0,0,0,3,4
12,2,2016-01-25,本案建物有加蓋頂樓及陽台外推。,0,149750.0,1,23.0,1,3,1,2,1,1,60.1,1973-12-10,0,4,9000000,4,0,0.0,0,0,1,1
12,2,2016-01-18,,0,120605.0,1,28.89,1,3,2,3,2,1,112.35,1984-01-31,1,3,13550000,5,0,0.0,0,0,1,4
12,9,2015-10-10,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,0,196674.0,1,27.36,1,1,2,3,2,1,131.69,1986-03-14,1,8,25900000,15,0,0.0,0,0,1,1
12,2,2016-02-25,,0,152723.0,1,43.43,1,1,2,4,2,1,209.53,2006-08-03,1,5,32000000,15,1,0.0,0,1,1,6
12,2,2016-01-30,,0,200507.0,1,6.53,1,9,0,1,1,1,23.69,1994-07-15,1,4,4750000,10,0,0.0,0,0,1,3
12,2,2016-01-31,親友、員工或其他特殊關係間之交易。,0,117960.0,1,36.5,1,3,2,3,2,1,91.01,,1,1,10735500,4,0,0.0,0,0,1,3
12,2,2016-02-19,陽台外推本成交資訊系由不傳經紀業提供屬實,0,72214.0,1,36.33,1,3,2,4,2,1,143.74,1980-08-01,0,5,10380000,5,0,0.0,0,0,1,5
12,2,2016-03-01,,0,147963.0,1,25.78,1,9,2,3,2,1,172.33999999999997,1978-04-25,1,3,25500000,10,0,0.0,0,0,1,5
12,5,2016-02-26,親友、員工或其他特殊關係間之交易。,0,22903.0,0,0.0,1,3,2,3,2,1,130.99,1982-10-20,0,3,3000000,5,0,0.0,0,0,0,5
12,2,2016-02-23,,0,150730.0,1,5.32,1,9,1,1,1,1,21.23,1994-08-11,1,2,3200000,6,0,0.0,0,0,3,7
12,5,2016-03-01,含增建或未登記建物。,0,101949.0,1,24.41,1,9,2,2,1,1,135.95000000000002,1983-12-27,1,1,13860000,7,0,0.0,0,0,1,5
12,2,2016-02-23,,0,144744.0,1,26.12,1,3,2,3,2,1,110.54,1984-09-12,1,3,16000000,5,0,0.0,0,0,1,7
12,2,2016-01-30,,0,229139.0,1,26.4,1,9,2,3,2,1,104.74,1982-12-14,0,5,24000000,6,0,0.0,0,0,1,9
12,2,2016-02-05,,0,329924.0,1,7.27,1,1,2,2,1,1,85.05,2008-05-19,1,3,28060000,14,0,0.0,0,0,3,9
12,8,2016-01-31,含增建或未登記建物。,0,198339.0,1,35.83,1,3,2,4,2,1,130.08,1981-07-08,0,1,25800000,5,0,0.0,0,0,1,3
12,2,2015-08-05,二等親間之買賣,0,137070.0,1,23.67,2,9,2,3,1,1,131.32,1990-06-28,0,5,18000000,6,0,0.0,0,0,1,3
12,5,2016-01-02,親友、員工或其他特殊關係間之交易。,0,81090.0,2,21.68,1,10,1,3,2,1,177.32,1978-01-20,1,6,14378911,12,0,0.0,0,0,2,11
12,2,2016-01-16,含增建或未登記建物。,0,162253.0,2,37.75,1,3,3,4,2,1,94.79,,0,4,15380000,4,0,0.0,0,0,1,3
12,2,2016-02-18,親友、員工或其他特殊關係間之交易。,0,113246.0,1,13.25,1,3,0,2,1,1,47.3,1972-08-06,0,2,5356550,4,0,0.0,0,0,3,8
12,2,2016-02-01,,0,243361.0,1,28.43,1,9,2,3,2,1,126.15,1972-09-10,1,4,30700000,7,0,0.0,0,0,1,9
12,9,2016-01-31,,0,418021.0,1,4.46,1,1,2,2,1,1,43.06,2006-06-30,1,6,18000000,11,0,0.0,0,0,3,9
12,2,2016-02-17,,0,270735.0,1,27.2,1,9,1,3,1,1,125.51,,0,5,33980000,7,0,0.0,0,0,1,9
12,2,2016-01-18,,0,147191.0,3,35.22,1,5,1,0,1,1,55.71,2003-09-22,1,9,8200000,14,0,0.0,0,0,1,10
12,2,2016-02-21,含增建或未登記建物。,0,132207.0,1,125.37,1,9,2,3,3,1,294.8400000000001,2009-12-15,1,"3,4",38980000,5,2,65.6,0,1,1,10
12,0,2015-12-31,親友、員工或其他特殊關係間之交易。,0,117550.0,3,40.25,1,3,2,1,1,1,85.07,,0,1,10000000,4,0,0.0,0,0,1,2
12,2,2015-12-18,親友、員工或其他特殊關係間之交易。,0,134346.0,2,21.45,1,9,2,4,2,1,177.07999999999996,2008-12-26,1,3,23790000,10,2,58.54,0,1,1,9
1,0,2016-01-16,,0,214247.0,2,42.25,1,3,2,3,2,1,111.46,,0,2,23880000,4,0,0.0,0,0,1,9
12,2,2016-02-25,共有人數2人含增建或未登記建物。,0,259500.0,2,14.1,1,5,1,1,1,1,107.9,2008-07-01,1,5,28000000,9,1,34.41,0,3,3,9
12,2,2016-01-07,含增建或未登記建物。,0,175268.0,1,23.02,1,1,2,2,2,1,112.97,1998-12-01,1,7,19800000,14,1,0.0,0,3,1,9
12,9,2016-01-19,,0,164899.0,2,43.2,1,9,2,4,2,1,163.13,1994-10-08,1,9,26900000,9,0,0.0,0,0,1,1
12,2,2016-02-23,,0,202195.0,2,3.57,1,1,1,1,1,1,34.620000000000005,2008-03-12,0,5,7000000,14,0,0.0,0,0,3,1
12,2,2016-02-03,,0,293453.0,1,18.25,1,1,2,4,2,1,203.45,2014-08-21,1,9,59700000,11,2,37.5,0,1,1,1
12,2,2016-01-11,含增建或未登記建物。,0,227664.0,2,31.71,2,9,2,4,2,1,192.73,1986-02-06,1,5,43880000,7,1,30.55,0,1,1,11
12,2,2016-02-04,含增建或未登記建物。,0,250159.0,1,32.0,1,3,2,4,2,1,94.18,,0,1,23560000,4,0,0.0,0,0,2,11
12,2,2016-01-01,,0,344648.0,1,3.2,1,5,0,1,1,1,38.3,2008-09-03,1,8,13200000,14,0,0.0,0,0,3,9
1,2,2016-02-29,抵償債務,1,317604.0,1,17.75,1,12,1,4,2,1,22.04,,0,,7000000,0,0,0.0,0,0,1,7
12,2,2015-12-22,親友關係間之交易。,0,78583.0,1,53.86,2,9,2,4,2,1,189.99,1990-10-05,1,6,14930000,8,1,35.9,0,1,1,7
12,2,2016-03-07,本案交易總價為102.6.28簽訂之預售屋價格,0,244441.0,1,17.62,1,9,2,1,1,1,93.43,2015-12-04,1,7,18780000,9,1,21.92,1300000,3,1,5
12,2,2016-01-15,共有人數2人含增建或未登記建物。,0,131441.0,1,34.71,1,3,2,3,2,1,95.1,1978-11-18,0,-1,12500000,4,0,0.0,0,0,1,7
5,2,2016-01-29,價格含增建。,0,151509.0,1,25.47,1,3,2,2,2,1,100.06,1979-06-25,0,4,15160000,5,0,0.0,0,0,1,7
12,9,2015-12-02,親友、員工或其他特殊關係間之交易。,0,211334.0,1,35.89,1,1,2,3,2,1,168.69,1997-07-28,1,7,35650000,11,0,0.0,0,0,1,11
12,8,2015-12-03,,0,230247.0,2,6.39,1,1,0,0,0,0,79.47999999999998,1997-01-21,1,2,18300000,18,0,0.0,0,0,3,3
12,2,2016-01-27,,0,320890.0,2,34.0,1,3,0,0,2,0,93.49,1972-03-18,0,1,30000000,4,0,0.0,0,0,3,11
1,2,2016-02-03,,0,128754.0,2,42.0,1,3,1,3,1,1,67.26,1970-06-03,0,2,8660000,4,0,0.0,0,0,4,6
12,9,2016-03-01,,0,247156.0,1,26.17,1,1,2,3,2,1,161.76,2015-08-21,1,11,39980000,11,1,41.38,0,1,1,3
12,9,2016-02-02,含增建或未登記建物。,0,332427.0,2,3.83,1,5,1,0,1,1,33.09,2006-08-02,1,12,11000000,13,0,0.0,0,0,3,3
12,2,2016-02-24,,0,229230.0,1,4.18,1,1,1,1,1,1,36.47,2007-10-02,1,10,8360000,12,0,0.0,0,0,3,1
12,7,2016-01-28,,0,101190.0,1,131.4,1,8,1,2,0,1,494.12,2006-07-28,1,4,50000000,7,2,75.96,0,1,4,4
12,2,2016-01-25,價格含增建。權利人姓名有難字。,0,77051.0,1,23.83,1,3,2,2,2,1,84.36,1984-07-02,0,4,6500000,5,0,0.0,0,0,1,4
12,2,2016-02-04,,0,226143.0,1,8.58,1,1,1,2,1,1,80.48,2013-12-31,1,7,18200000,11,1,10.54,0,7,3,1
12,1,2016-01-29,價格含增建,0,414309.0,1,19.13,1,7,0,0,0,0,66.81,1982-10-08,0,1,27680000,5,0,0.0,0,0,1,1
1,0,2016-01-19,,0,175184.0,1,30.25,1,3,1,0,1,1,82.77,,0,1,14500000,4,0,0.0,0,0,1,1
12,2,2015-11-02,,0,315586.0,2,23.9,1,1,2,4,2,1,264.73,2015-07-13,1,17,77250000,17,1,29.77,3100000,1,1,1
12,2,2016-03-03,,1,180917.0,1,119.66,1,12,2,3,2,1,341.56,2014-10-23,1,,49500000,4,3,79.23,2040000,1,1,10
12,0,2016-01-25,,0,124731.0,2,33.65,1,3,2,2,1,1,88.19,,0,4,11000000,4,0,0.0,0,0,1,10
12,2,2015-12-30,親友、員工或其他特殊關係間之交易。,0,92446.0,1,27.43,1,3,1,3,1,1,88.7,,0,2,8200000,4,0,0.0,0,0,1,2
12,2,2016-02-25,,0,122533.0,1,18.49,1,1,2,3,2,1,155.06,1993-08-13,1,10,19000000,12,1,0.0,2000000,1,3,10
12,2,2016-01-19,含增建或未登記建物。,0,119621.0,1,14.17,1,3,2,2,1,1,66.46,1977-01-18,0,5,7950000,5,0,0.0,0,0,3,12
1,0,2016-02-15,親友、員工或其他特殊關係間之交易。,0,76100.0,1,35.0,2,3,1,2,1,1,132.06,,0,2,10049800,4,0,0.0,0,0,3,8
12,2,2016-01-23,親友、員工或其他特殊關係間之交易。,0,68306.0,2,32.07,1,9,2,4,2,1,146.39999999999995,,0,2,10000000,7,0,0.0,0,0,1,12
12,2,2012-03-08,,0,254387.0,1,5.16,1,5,1,1,1,1,59.83,2015-12-14,1,12,15220000,15,0,0.0,0,0,3,2
12,2,2011-12-14,,0,258932.0,1,4.94,1,5,1,1,1,1,67.45,2015-12-14,1,12,16250000,15,1,12.02,1900000,3,3,2
12,2,2012-02-15,,0,256927.0,1,5.24,1,5,1,1,1,1,71.58,2015-12-14,1,13,17200000,15,1,12.02,1900000,3,3,2
12,2,2012-02-15,,0,256732.0,1,4.86,1,5,1,1,1,1,55.7,2015-12-14,1,13,14300000,15,0,0.0,0,0,3,2
12,8,2016-02-23,建物坐落基地為承租之土地。,0,96080.0,1,0.48,1,5,1,1,1,1,36.22,2003-01-22,1,3,3480000,14,0,0.0,0,0,3,12
12,2,2016-02-17,,0,141203.0,2,21.0,1,3,2,2,1,1,70.82,1978-11-21,0,2,10000000,5,0,0.0,0,0,1,12
14,2,2016-02-03,,0,186001.0,1,19.16,1,1,2,3,2,1,272.48,2015-04-27,0,19,42000000,33,2,66.04,3600000,1,3,10
12,2,2016-01-21,,0,164071.0,5,43.16,1,1,2,2,1,1,71.92,1996-02-15,1,2,11800000,12,0,0.0,0,0,1,10
12,2,2016-02-02,,0,131886.0,1,42.25,1,9,2,2,1,1,101.84,2010-07-30,1,2,13430000,5,1,16.08,0,3,1,10
12,5,2016-02-24,,0,166412.0,1,17.25,1,7,0,0,0,0,58.89,1975-05-20,0,1,9800000,4,0,0.0,0,0,3,10
12,2,2015-12-31,,0,256996.0,1,3.24,1,5,1,1,1,1,35.02,2008-08-13,1,5,9000000,12,0,0.0,0,0,3,1
12,5,2016-02-18,地上權建物,0,118398.0,0,0.0,1,1,1,1,1,1,78.38,1999-05-24,1,5,9280000,11,0,0.0,0,0,0,1
12,2,2016-02-24,,0,136287.0,1,33.19,1,3,2,2,2,1,106.76,1996-01-26,1,2,14550000,5,0,0.0,0,0,1,4
12,2,2016-02-06,含增建或未登記建物。,0,147893.0,1,7.15,1,5,1,1,1,1,40.57,1997-01-24,1,2,6000000,21,0,0.0,0,0,1,4
12,2,2016-02-25,,0,155692.0,1,3.67,1,1,0,0,0,0,39.18,1981-04-10,1,10,6100000,12,0,0.0,0,0,3,1
12,2,2016-02-01,,0,181958.0,2,71.71,2,9,3,7,4,1,312.16,1976-07-22,0,1,56800000,6,0,0.0,0,0,1,1
12,2,2015-12-25,,1,135414.0,1,133.52,1,12,3,7,4,1,295.39,1989-09-25,0,,40000000,4,0,0.0,0,0,1,4
12,2,2016-03-01,,0,248479.0,1,15.19,1,1,2,3,2,1,175.87,2007-10-30,1,12,43700000,24,1,0.0,0,1,3,4
12,2,2016-02-06,,0,119984.0,1,50.1,1,1,2,3,2,1,343.38,2011-02-21,1,4,41200000,11,2,74.86,0,1,1,4
12,5,2015-12-31,,0,201609.0,8,47.15,1,10,0,3,0,1,458.81,1971-11-08,1,10,92500000,11,0,0.0,0,0,3,1
12,2,2016-01-13,,0,115716.0,4,63.9,1,3,2,3,2,1,124.27,1978-03-27,0,2,14380000,4,0,0.0,0,0,1,3
12,2,2016-01-06,含增建或未登記建物。,0,309805.0,2,26.0,1,3,2,2,3,1,67.01,,0,1,20760000,4,0,0.0,0,0,1,3
10,9,2016-01-08,,0,163077.0,1,87.24,1,10,0,0,0,0,772.5799999999998,2004-12-16,1,9,125990000,17,2,69.92,0,1,3,6
12,5,2016-03-03,含增建或未登記建物。,0,231538.0,3,12.34,1,9,2,1,1,1,74.07,1980-01-25,1,7,17150000,7,0,0.0,0,0,1,11
12,2,2016-02-07,,0,269207.0,1,9.58,1,1,2,3,2,1,96.58,1980-02-07,1,13,26000000,13,0,0.0,0,0,2,11
12,9,2016-01-13,,0,169482.0,1,15.45,1,1,1,2,2,1,89.39,2005-09-23,1,5,15150000,15,1,6.66,0,3,1,5
12,2,2016-02-20,,0,218547.0,1,77.23,1,9,4,2,4,1,318.01,1998-07-21,1,"1,2,3",69500000,8,2,80.4,0,1,1,7
14,2,2016-02-22,,0,160514.0,2,26.06,1,1,1,2,2,1,205.59,2015-02-13,1,15,33000000,23,1,36.19,0,1,1,5
12,2,2016-01-31,,0,112801.0,2,33.6,1,3,2,3,2,1,117.02,,0,4,13200000,5,0,0.0,0,0,1,7
12,9,2016-01-20,,0,253632.0,1,7.74,1,1,1,1,1,1,83.97999999999998,2006-11-10,1,"2,3",21300000,13,1,14.18,0,3,3,11
12,2,2016-01-24,,0,234649.0,2,12.36,1,1,2,3,2,1,135.0,2012-11-20,1,7,31680000,14,1,0.0,0,5,3,9
12,7,2016-02-15,,0,137535.0,1,39.0,1,3,0,0,0,0,82.88,,0,2,11398888,2,0,0.0,0,0,1,6
12,9,2016-01-25,,0,223046.0,2,17.79,1,1,2,4,1,1,110.65,1983-04-06,1,5,24680000,12,0,0.0,0,0,1,3
12,2,2016-01-26,,0,185671.0,1,57.03,1,1,2,3,2,1,396.4,2014-03-06,1,4,73600000,21,2,90.34,0,1,1,6
12,0,2016-01-11,,0,99950.0,2,46.5,1,3,2,4,1,1,99.05,,0,3,9900000,4,0,0.0,0,0,1,12
12,5,2016-03-01,,0,175570.0,1,13.7,1,9,2,3,2,1,107.08,1983-05-30,0,3,18800000,7,0,0.0,0,0,1,9
1,2,2015-12-30,1.5衛親友、員工或其他特殊關係間之交易。,0,72628.0,1,33.25,1,3,1,2,1,1,106.02,1968-06-14,0,3,7700000,4,0,0.0,0,0,1,10
12,2,2015-12-22,,0,181514.0,1,35.25,1,3,2,3,1,1,107.43,,0,1,19500000,4,0,0.0,0,0,3,10
12,2,2016-02-02,,0,173945.0,1,13.0,2,1,2,3,1,1,160.97,2011-07-26,1,3,28000000,13,1,0.0,0,1,3,1
12,2,2016-03-01,,0,161167.0,2,30.66,1,9,2,2,2,1,195.45,2013-01-30,1,7,31500000,9,2,42.1,0,3,3,4
12,9,2016-02-04,,0,234225.0,2,21.15,1,1,2,2,2,1,213.47,2015-03-25,1,3,50000000,16,1,33.76,0,1,1,6
12,2,2016-03-04,親友、員工或其他特殊關係間之交易。,0,26448.0,1,28.75,1,3,2,3,1,1,88.79,,1,4,2348350,4,0,0.0,0,0,1,6
12,2,2016-01-31,,0,160458.0,2,13.15,1,9,2,2,1,1,80.27,1976-11-06,1,6,12880000,7,0,0.0,0,0,3,7
12,2,2016-02-15,,0,159518.0,1,31.53,1,3,2,3,1,1,94.66,1978-06-07,0,4,15100000,5,0,0.0,0,0,1,5
12,2,2016-03-07,二親等間交易,0,136132.0,3,13.9,1,3,1,2,1,1,35.26,1984-04-11,0,3,4800000,5,0,0.0,0,0,1,7
12,2,2013-03-24,1.本案為預售合約價格。2.雨遮6.91平方公尺，不計價。,0,239517.0,1,47.27,1,1,0,0,0,0,349.1,2015-11-04,0,4,75000000,21,2,64.36,6800000,1,3,7
12,2,2016-01-18,,0,105366.0,1,32.69,2,3,2,3,2,1,92.06,1987-02-07,1,3,9700000,5,0,0.0,0,0,1,5
12,2,2016-01-24,價格含增建,0,168646.0,1,17.33,1,9,2,2,1,1,70.74000000000002,1984-09-20,1,4,11930000,7,0,0.0,0,0,1,5
9,2,2016-03-07,買方:2人。一等親及共有人間買賣  持分買賣,1,33750.0,1,95.37,1,12,2,5,3,1,130.37,1976-04-19,1,,4400000,2,0,0.0,0,0,1,7
12,5,2016-02-15,,0,181712.0,2,10.99,1,1,2,4,2,1,137.57999999999998,1984-11-06,1,4,25000000,17,0,0.0,0,0,3,11
12,2,2016-02-03,含陽台外推。,0,145971.0,1,31.53,1,3,2,3,1,1,77.07,,0,3,11250000,4,0,0.0,0,0,1,6
1,2,2016-01-15,,0,159897.0,1,34.67,1,3,2,3,1,1,85.43,,1,3,13660000,3,0,0.0,0,0,1,6
12,2,2016-02-18,,0,140301.0,1,29.01,1,9,2,2,2,1,98.93,1981-04-16,1,5,13880000,7,0,0.0,0,0,1,3
14,2,2016-01-25,,0,278292.0,1,50.53,1,1,2,3,3,1,366.94,2012-12-26,1,6,86610000,18,2,77.28,6000000,1,1,4
14,2,2016-01-25,,0,278292.0,1,49.92,1,1,2,3,3,1,328.3,2012-12-26,1,6,84110000,18,1,38.64,3500000,1,1,4
10,9,2014-06-26,本案為預售合約價格。,0,317304.0,1,41.86,1,10,0,0,0,0,270.56,2015-10-27,0,4,75530000,10,2,46.38,4400000,1,2,1
10,9,2014-05-17,本案為預售合約價格。,0,338496.0,1,54.55,1,10,0,0,0,0,324.67,2015-10-27,0,3,99000000,10,2,46.38,4800000,1,2,1
10,9,2014-05-17,本案為預售合約價格。,0,324554.0,1,32.82,1,10,0,0,0,0,218.01,2015-10-27,0,3,60500000,10,2,46.38,4800000,1,2,1
12,2,2016-01-30,,0,184564.0,1,2.49,1,5,0,1,1,1,29.8,2008-12-15,1,11,5500000,15,0,0.0,0,0,3,1
12,2,2016-02-22,,0,114076.0,1,30.64,1,3,2,3,2,1,117.29,1985-05-09,0,3,13380000,5,0,0.0,0,0,1,4
12,2,2016-02-23,,0,151245.0,1,6.31,1,5,1,1,1,1,38.56,1979-12-19,1,5,5832000,7,0,0.0,0,0,1,1
12,2,2016-02-24,親友買賣,0,87673.0,2,22.51,1,3,2,3,1,1,57.03,,0,4,5000000,4,0,0.0,0,0,1,4
12,2,2013-03-15,,0,264225.0,2,10.75,1,1,0,0,0,0,107.77,2015-10-16,1,7,23650000,14,1,26.4,2150000,1,1,1
12,5,2015-11-10,,0,187874.0,1,24.12,1,1,1,0,1,1,275.45,1979-03-14,1,10,51750000,12,1,0.0,0,2,3,1
12,2,2016-02-26,,0,133949.0,4,25.45,1,3,2,2,1,1,67.19,,0,2,9000000,4,0,0.0,0,0,1,10
1,2,2015-12-25,含增建或未登記建物。,1,301495.0,1,254.0,1,12,2,26,12,1,248.76,,0,,75000000,2,0,0.0,0,0,1,10
12,2,2016-03-07,,0,141187.0,1,24.17,1,1,2,4,3,1,286.75,2014-06-09,1,14,37000000,26,1,43.81,2700000,1,3,10
12,2,2016-03-07,含增建建物。贈送裝潢、家電及家具。,0,223767.0,2,4.66,1,5,1,1,1,1,39.55,2010-09-30,1,5,8850000,14,0,0.0,0,0,3,10
12,9,2016-01-19,,0,188917.0,1,7.92,1,1,1,1,1,1,95.28,2007-08-22,1,2,18000000,12,1,11.92,0,4,3,8
12,9,2016-01-19,,0,191514.0,1,3.13,1,5,1,1,1,1,33.94,2007-08-22,1,2,6500000,12,0,0.0,0,0,3,8
14,9,2016-03-07,含增建或未登記建物。,0,275848.0,1,14.36,1,10,2,3,2,1,195.76,2006-08-04,1,2,54000000,13,1,46.9,0,1,3,2
12,2,2012-03-16,,0,242688.0,1,4.4,1,5,1,1,1,1,59.83,2015-12-14,1,3,14520000,15,0,0.0,0,0,3,2
1,0,2016-03-03,,1,433426.0,2,138.0,1,12,0,0,0,0,230.72,,0,,100000000,2,0,0.0,0,0,2,8
10,9,2016-02-27,共有人數2人。含增建或未登記建物。,0,290479.0,2,22.35,1,1,2,2,1,1,199.67,1990-11-05,1,3,58000000,21,0,0.0,0,0,1,2
12,2,2015-12-26,含增建或未登記建物。,0,109512.0,1,35.9,1,3,2,3,1,1,127.84,1983-12-07,1,2,14000000,5,0,0.0,0,0,1,12
12,2,2016-02-15,,0,231357.0,1,30.87,1,9,2,3,2,1,137.45000000000002,1992-11-24,0,5,31800000,6,1,31.49,0,1,1,2
12,2,2015-12-25,含增建或未登記建物。,0,111086.0,2,40.1,1,1,2,2,1,1,89.66,1996-09-25,1,8,9960000,17,1,13.67,0,3,1,10
12,2,2016-03-07,,0,109748.0,1,48.9,1,3,2,3,2,1,100.23,1987-08-17,0,5,11000000,5,0,0.0,0,0,1,10
12,2,2016-03-11,,0,170740.0,1,39.43,1,1,2,3,2,1,222.56,2009-09-23,1,3,38000000,11,1,15.17,0,1,1,4
12,8,2015-12-30,親友、員工或其他特殊關係間之交易。,0,75264.0,1,28.1,1,3,2,2,1,1,118.25,1979-09-10,0,1,8900000,5,0,0.0,0,0,1,1
12,5,2016-01-29,含增建或未登記建物。,0,206170.0,2,7.88,1,10,1,4,0,1,65.48,1978-07-01,1,9,13500000,11,0,0.0,0,0,3,1
12,5,2016-02-05,價格含增建。本案車位面積無法概算。,0,149562.0,1,11.19,1,1,2,2,1,1,123.36,2008-04-29,1,4,18450000,13,1,0.0,0,3,3,4
12,5,2016-02-21,含增建或未登記建物。,0,186150.0,1,3.16,1,5,1,1,1,1,51.84,2009-06-22,1,7,9650000,14,0,0.0,0,0,3,1
12,9,2016-02-25,,0,129811.0,1,76.96,1,8,0,0,0,0,350.51,2012-06-26,1,4,45500000,7,2,66.3,0,1,2,4
12,2,2014-05-30,,0,326622.0,2,11.59,1,1,0,0,0,0,62.58,2016-01-15,1,3,20440000,12,0,0.0,0,0,1,1
12,2,2014-04-22,,0,298691.0,2,11.49,1,1,0,0,0,0,61.87000000000001,2016-01-15,1,7,18480000,12,0,0.0,0,0,1,1
12,2,2014-04-25,,0,321282.0,2,11.59,1,1,0,0,0,0,63.34,2016-01-15,1,2,20350000,12,0,0.0,0,0,1,1
12,2,2015-12-31,,0,139087.0,1,36.17,1,3,2,4,2,1,123.52,1982-10-08,0,2,17180000,5,0,0.0,0,0,1,1
14,2,2012-05-15,,0,319909.0,1,29.59,1,1,2,4,3,1,387.26,2015-09-18,1,6,107580000,16,2,63.48,4000000,1,3,1
10,9,2014-05-27,本案為預售合約價格。,0,320994.0,1,31.96,1,10,0,0,0,0,211.71,2015-10-27,0,3,57770000,10,2,46.38,4700000,1,2,1
12,2,2016-01-26,,0,180653.0,1,30.25,1,3,2,3,2,1,85.8,,0,2,15500000,4,0,0.0,0,0,1,3
12,1,2016-03-04,,1,810466.0,1,32.0,1,12,3,5,3,1,38.22,,0,,30976000,2,0,0.0,0,0,3,11
12,5,2016-02-21,,0,208174.0,1,7.87,1,1,2,2,1,1,91.27,1983-09-15,1,7,19000000,16,0,0.0,0,0,3,11
12,5,2015-12-30,親友、員工或其他特殊關係間之交易。,0,42876.0,2,18.95,2,1,2,4,2,1,229.53,1985-11-13,1,9,9841400,14,1,0.0,0,1,3,3
12,2,2016-02-05,,0,240768.0,1,5.49,1,5,1,1,1,1,33.849999999999994,2008-10-13,1,10,8150000,11,0,0.0,0,0,1,11
